uid,entity
2647416,据记
2110059,3、
2110059,3、
2222396,据悉
2222396,据悉
2152095,因此
2152095,因此
2989873,同时
2989873,同时
2778153,臻鼎
2778153,臻鼎
2987661,现任
2987661,现任
2102475,4月
2102475,4月
2082573,可以
2082573,可以
2112676,可以
2112676,可以
2531600,目前
2531600,目前
2500775,截至
2500775,截至
2283379,《证
2283379,《证
2683746,9月
2683746,9月
2347836,本报
2347836,本报
2734634,保利
2734634,保利
2079362,保利
2079362,保利
2996746,先是
2996746,先是
2750421,阿里
2750421,阿里
2694215,阿里
2694215,阿里
2782023,阿里
2782023,阿里
2242980,阿里
2242980,阿里
2186699,幸福
2186699,幸福
2558570,齐星
2558570,齐星
2598627,曾参
2598627,曾参
2445437,另一
2445437,另一
2686213,另一
2686213,另一
2338899,另一
2338899,另一
2459161,另一
2459161,另一
2567968,另一
2567968,另一
2462558,另一
2462558,另一
2290528,另一
2290528,另一
2133999,另一
2133999,另一
2147058,20
2147058,20
2382786,20
2382786,20
2362327,民生
2362327,民生
2210045,据悉
2210045,据悉
2983411,据悉
2983411,据悉
2445034,20
2445034,20
2863232,广告
2863232,广告
2426177,闽侯
2426177,闽侯
3057129,闽侯
3057129,闽侯
2090231,6月
2090231,6月
2151058,中证
2151058,中证
2923072,中弘
2923072,中弘
2965902,中弘
2965902,中弘
3011288,广西
3011288,广西
2628444,三、
2628444,三、
2647385,20
2647385,20
2414204,20
2414204,20
2359779,20
2359779,20
3002235,逐日
3002235,逐日
2722518,逐日
2722518,逐日
2334107,门路
2334107,门路
2419857,智通
2419857,智通
2068597,[公
2068597,[公
2634160,（本
2634160,（本
2164016,日前
2164016,日前
2397909,此外
2397909,此外
2478450,个股
2478450,个股
2522252,中天
2522252,中天
2225978,早在
2225978,早在
2559033,好利
2559033,好利
2768915,公司
2768915,公司
2419100,公司
2419100,公司
2564289,公司
2564289,公司
2082923,公司
2082923,公司
2170328,证监
2170328,证监
2942742,中信
2942742,中信
2501820,中信
2501820,中信
2184220,中信
2184220,中信
2844762,我们
2844762,我们
2829157,7点
2829157,7点
3053352,7点
3053352,7点
2852611,依托
2852611,依托
2515850,虽然
2515850,虽然
2187382,与其
2187382,与其
2991896,目前
2991896,目前
2777007,考虑
2777007,考虑
2988197,近年
2988197,近年
2513580,近年
2513580,近年
2927684,近年
2927684,近年
2296963,按照
2296963,按照
2331406,郑州
2331406,郑州
2256963,华融
2256963,华融
2284610,华融
2284610,华融
2942426,大连
2942426,大连
2735002,12
2735002,12
2409649,深圳
2409649,深圳
2699916,我们
2699916,我们
2985788,3、
2985788,3、
2820039,20
2820039,20
2475203,20
2475203,20
2211697,其中
2211697,其中
2288071,其中
2288071,其中
2883005,本次
2883005,本次
2717346,20
2717346,20
2876182,上轮
2876182,上轮
2811716,预计
2811716,预计
2734521,In
2734521,In
2627875,了《
2627875,了《
2664121,股价
2664121,股价
2425931,随后
2425931,随后
2077983,本次
2077983,本次
2642766,这提
2642766,这提
2509921,根据
2509921,根据
2530242,中国
2530242,中国
3049175,中国
3049175,中国
2420704,【恒
2420704,【恒
2781030,我爱
2781030,我爱
3045206,公司
3045206,公司
2186466,公司
2186466,公司
2952895,公司
2952895,公司
2851398,公司
2851398,公司
2879703,其中
2879703,其中
2700085,其中
2700085,其中
2440967,20
2440967,20
2645184,朗新
2645184,朗新
2857075,深圳
2857075,深圳
2302150,四川
2302150,四川
2176172,认购
2176172,认购
2964021,认购
2964021,认购
2644284,9月
2644284,9月
2419650,作为
2419650,作为
2365132,20
2365132,20
2757073,新加
2757073,新加
2435621,新加
2435621,新加
2315908,我们
2315908,我们
2603789,/p
2603789,/p
2960157,/p
2960157,/p
2195919,/p
2195919,/p
2271612,/p
2271612,/p
2763550,中信
2763550,中信
2949631,中信
2949631,中信
2240370,保和
2240370,保和
2563300,关于
2563300,关于
2273848,关于
2273848,关于
2452154,净利
2452154,净利
2940861,净利
2940861,净利
2864636,天风
2864636,天风
2622076,成功
2622076,成功
2631604,为使
2631604,为使
2777986,为保
2777986,为保
2210441,杭钢
2210441,杭钢
2627671,3、
2627671,3、
2692780,上海
2692780,上海
2261034,恒泰
2261034,恒泰
2451723,威宁
2451723,威宁
2061032,威宁
2061032,威宁
3058814,威宁
3058814,威宁
2555043,威宁
2555043,威宁
2225282,7月
2225282,7月
2643179,随后
2643179,随后
2257559,随后
2257559,随后
2466508,一年
2466508,一年
2167140,20
2167140,20
2451826,那么
2451826,那么
2391831,那么
2391831,那么
2417395,根据
2417395,根据
2294628,一则
2294628,一则
2306609,一则
2306609,一则
2806546,中国
2806546,中国
2085863,在中
2085863,在中
2693140,在中
2693140,在中
2836924,在中
2836924,在中
2761367,在中
2761367,在中
2156669,并可
2156669,并可
2729336,保利
2729336,保利
2474421,保利
2474421,保利
2468874,20
2468874,20
2410572,台基
2410572,台基
2428507,副书
2428507,副书
2770809,大家
2770809,大家
2576214,大家
2576214,大家
2958537,大家
2958537,大家
3055092,在“
3055092,在“
2539861,长城
2539861,长城
2409306,长城
2409306,长城
2436513,55
2436513,55
2195287,即将
2195287,即将
2340708,被誉
2340708,被誉
2916130,2、
2916130,2、
2911958,2、
2911958,2、
2546608,从阿
2546608,从阿
3033542,鹏起
3033542,鹏起
2666994,公司
2666994,公司
2498991,春节
2498991,春节
2714020,春节
2714020,春节
2449884,春节
2449884,春节
2283753,春节
2283753,春节
2369113,春节
2369113,春节
2230865,春节
2230865,春节
2849793,春节
2849793,春节
2699583,春节
2699583,春节
2473969,永泰
2473969,永泰
2591858,众所
2591858,众所
2318778,众所
2318778,众所
3004257,苏州
3004257,苏州
2266314,在中
2266314,在中
2685660,中粮
2685660,中粮
2265555,国泰
2265555,国泰
2722311,国泰
2722311,国泰
2367503,从资
2367503,从资
2757486,从资
2757486,从资
2879341,从资
2879341,从资
2626557,从资
2626557,从资
2233111,从资
2233111,从资
2529629,从资
2529629,从资
3023491,从资
3023491,从资
2636686,从资
2636686,从资
2237167,从资
2237167,从资
2439030,从资
2439030,从资
2662201,从资
2662201,从资
2284513,$长
2284513,$长
2358951,未来
2358951,未来
2072829,二、
2072829,二、
2668390,对于
2668390,对于
2889114,对于
2889114,对于
2522181,对于
2522181,对于
2974437,对于
2974437,对于
2156030,EM
2156030,EM
2769864,此次
2769864,此次
2715252,上市
2715252,上市
2474785,上市
2474785,上市
2884925,今年
2884925,今年
2526627,从资
2526627,从资
3048663,从资
3048663,从资
2741959,从资
2741959,从资
2530507,从资
2530507,从资
2671830,从资
2671830,从资
2416125,从资
2416125,从资
2112091,从资
2112091,从资
2229896,从资
2229896,从资
2305261,从资
2305261,从资
2875229,从资
2875229,从资
2502826,从资
2502826,从资
2892158,好利
2892158,好利
2270620,此外
2270620,此外
2910210,[大
2910210,[大
3038898,阿里
3038898,阿里
3011427,阿里
3011427,阿里
2737156,华泰
2737156,华泰
2430948,中国
2430948,中国
2719041,上海
2719041,上海
2666582,印尼
2666582,印尼
2733119,印尼
2733119,印尼
2858276,和讯
2858276,和讯
2455780,和讯
2455780,和讯
2602136,5月
2602136,5月
2140876,天风
2140876,天风
2150260,20
2150260,20
2269581,乐视
2269581,乐视
2879642,公司
2879642,公司
2564264,公司
2564264,公司
2067910,公司
2067910,公司
2491418,公司
2491418,公司
2083321,公告
2083321,公告
2911479,具体
2911479,具体
2090357,震惊
2090357,震惊
2470230,震惊
2470230,震惊
2901238,公告
2901238,公告
3007472,公告
3007472,公告
2252987,公告
2252987,公告
2885864,公告
2885864,公告
2842638,3.
2842638,3.
2947661,我们
2947661,我们
2998889,我们
2998889,我们
2402794,目标
2402794,目标
2377591,目标
2377591,目标
2308483,交易
2308483,交易
2741134,另据
2741134,另据
2980871,在去
2980871,在去
3003601,中国
3003601,中国
2630835,同时
2630835,同时
2609682,同时
2609682,同时
2990280,同时
2990280,同时
2154746,同时
2154746,同时
2216242,唐人
2216242,唐人
2733148,[大
2733148,[大
2462770,20
2462770,20
2545916,然而
2545916,然而
2929616,（以
2929616,（以
2550732,（以
2550732,（以
2383563,近期
2383563,近期
2673013,近期
2673013,近期
2738825,二、
2738825,二、
2435091,深圳
2435091,深圳
2894187,20
2894187,20
2624121,环保
2624121,环保
2879773,但为
2879773,但为
2279951,新浪
2279951,新浪
2164622,国泰
2164622,国泰
2149197,国泰
2149197,国泰
2286551,国泰
2286551,国泰
3048319,国泰
3048319,国泰
2805208,国泰
2805208,国泰
2890232,国泰
2890232,国泰
2643366,国泰
2643366,国泰
2728511,国泰
2728511,国泰
2648503,国泰
2648503,国泰
3046166,国泰
3046166,国泰
2459538,事实
2459538,事实
3057406,中信
3057406,中信
2742528,中信
2742528,中信
2586702,中信
2586702,中信
3046539,国泰
3046539,国泰
2108553,3月
2108553,3月
2894874,一年
2894874,一年
2653068,一年
2653068,一年
2837005,招商
2837005,招商
2183937,20
2183937,20
3012481,20
3012481,20
2379414,20
2379414,20
2493698,20
2493698,20
2227539,截至
2227539,截至
2595433,在2
2595433,在2
2277337,截至
2277337,截至
2196489,截至
2196489,截至
3007837,截至
3007837,截至
2153810,截至
2153810,截至
2690479,三爱
2690479,三爱
2765566,近日
2765566,近日
2107499,截至
2107499,截至
2946576,股票
2946576,股票
2756812,中信
2756812,中信
3053277,中信
3053277,中信
2366575,3月
2366575,3月
2155703,3月
2155703,3月
2278118,3月
2278118,3月
2486803,我爱
2486803,我爱
2507159,20
2507159,20
2230811,中国
2230811,中国
2275614,(本
2275614,(本
2536045,经审
2536045,经审
2179707,锦州
2179707,锦州
2494247,自本
2494247,自本
2695888,20
2695888,20
2703399,这是
2703399,这是
2187211,从2
2187211,从2
2673980,根据
2673980,根据
2381976,同时
2381976,同时
2125883,一、
2125883,一、
2353068,一、
2353068,一、
2901064,据界
2901064,据界
2284985,据界
2284985,据界
2514191,据界
2514191,据界
3031124,据界
3031124,据界
2870014,据界
2870014,据界
2284486,剑桥
2284486,剑桥
2693500,本独
2693500,本独
2514761,目前
2514761,目前
2585994,广州
2585994,广州
2089616,广州
2089616,广州
2068960,汇金
2068960,汇金
2920886,西门
2920886,西门
2503530,本次
2503530,本次
2380868,他们
2380868,他们
2729888,云财
2729888,云财
3052100,云财
3052100,云财
2127116,公告
2127116,公告
2181371,公告
2181371,公告
2540744,公告
2540744,公告
2754381,二、
2754381,二、
2412342,20
2412342,20
2276376,20
2276376,20
2354277,20
2354277,20
2064891,20
2064891,20
2681247,在广
2681247,在广
2561863,在广
2561863,在广
2259298,20
2259298,20
2582038,乙方
2582038,乙方
2114436,高额
2114436,高额
2541209,高额
2541209,高额
2237556,兴业
2237556,兴业
2891050,北京
2891050,北京
2264101,(二
2264101,(二
2656745,星巴
2656745,星巴
2243606,中信
2243606,中信
2770922,中信
2770922,中信
2247013,·2
2247013,·2
2933439,一位
2933439,一位
2505922,一位
2505922,一位
2972390,揭秘
2972390,揭秘
2420690,乐居
2420690,乐居
2403517,（九
2403517,（九
2983925,近日
2983925,近日
2083658,近日
2083658,近日
2958435,近日
2958435,近日
2062421,近日
2062421,近日
2221694,近日
2221694,近日
2981364,截至
2981364,截至
2904515,截至
2904515,截至
2848896,截至
2848896,截至
2683217,截至
2683217,截至
2077153,中国
2077153,中国
2696211,截至
2696211,截至
2650993,截至
2650993,截至
2242069,(以
2242069,(以
2664390,近期
2664390,近期
2466322,近期
2466322,近期
2082075,70
2082075,70
2065905,梦百
2065905,梦百
2083376,证券
2083376,证券
2492147,3月
2492147,3月
2286977,3月
2286977,3月
3000731,财联
3000731,财联
2917291,证券
2917291,证券
2915691,20
2915691,20
2277986,本报
2277986,本报
2296993,经确
2296993,经确
2981873,年末
2981873,年末
2257279,年末
2257279,年末
2416563,年末
2416563,年末
2970239,福建
2970239,福建
2296504,二、
2296504,二、
2093447,为了
2093447,为了
3022821,为了
3022821,为了
2921605,冠昊
2921605,冠昊
2922172,20
2922172,20
2957347,20
2957347,20
2359452,各中
2359452,各中
2460911,20
2460911,20
2327252,3.
2327252,3.
2429425,20
2429425,20
2434211,im
2434211,im
2977896,深深
2977896,深深
2224177,深深
2224177,深深
2450846,包罗
2450846,包罗
2508932,沃特
2508932,沃特
3031361,海通
3031361,海通
2073874,中信
2073874,中信
2701456,中信
2701456,中信
2988984,上市
2988984,上市
2885946,随意
2885946,随意
2299607,但1
2299607,但1
2724173,经众
2724173,经众
2405711,据了
2405711,据了
2699199,赫美
2699199,赫美
2869425,赫美
2869425,赫美
2671439,浙大
2671439,浙大
2416895,20
2416895,20
2219948,在航
2219948,在航
2871627,2月
2871627,2月
2299432,作者
2299432,作者
2732536,作者
2732536,作者
2316498,李嘉
2316498,李嘉
2933113,二、
2933113,二、
2853033,7、
2853033,7、
3025886,为优
3025886,为优
2311182,为优
2311182,为优
2475945,从履
2475945,从履
2345463,《中
2345463,《中
2749620,《中
2749620,《中
2377839,《中
2377839,《中
2903205,《中
2903205,《中
2970775,《中
2970775,《中
2507762,《中
2507762,《中
2378572,《中
2378572,《中
2274500,《中
2274500,《中
2892674,行业
2892674,行业
2739555,地址
2739555,地址
2653328,唐山
2653328,唐山
2898013,唐山
2898013,唐山
2782212,唐山
2782212,唐山
2584628,20
2584628,20
2803878,嘉麟
2803878,嘉麟
2726846,据悉
2726846,据悉
2760243,福特
2760243,福特
2632360,6月
2632360,6月
3049892,国泰
3049892,国泰
2873870,国泰
2873870,国泰
2490021,国泰
2490021,国泰
2425299,2、
2425299,2、
2573767,江苏
2573767,江苏
2810567,宝钢
2810567,宝钢
2465071,关于
2465071,关于
3033632,另一
3033632,另一
2338467,另一
2338467,另一
2930134,证券
2930134,证券
2099163,合肥
2099163,合肥
2635365,苏州
2635365,苏州
3025163,苏州
3025163,苏州
2499961,去年
2499961,去年
2707684,据黑
2707684,据黑
3058019,中民
3058019,中民
2600323,本次
2600323,本次
2413936,消息
2413936,消息
2980529,不过
2980529,不过
2558918,20
2558918,20
2211861,20
2211861,20
2778789,20
2778789,20
2726542,20
2726542,20
2145487,公告
2145487,公告
2474519,公告
2474519,公告
2753587,东方
2753587,东方
2205495,东软
2205495,东软
2623373,东软
2623373,东软
2460707,随后
2460707,随后
2094023,定增
2094023,定增
2273418,由华
2273418,由华
2837231,未来
2837231,未来
3028755,重组
3028755,重组
2446722,此前
2446722,此前
2314062,就在
2314062,就在
2953036,就在
2953036,就在
2921344,值得
2921344,值得
2618557,之前
2618557,之前
2168475,截止
2168475,截止
2270114,截止
2270114,截止
2243380,在上
2243380,在上
2240085,经研
2240085,经研
2463715,02
2463715,02
3061237,02
3061237,02
2185730,中粮
2185730,中粮
2575888,广州
2575888,广州
2395290,广州
2395290,广州
2216359,广州
2216359,广州
2251630,广州
2251630,广州
3040312,根据
3040312,根据
2995810,根据
2995810,根据
2320963,业整
2320963,业整
2988023,我爱
2988023,我爱
2964885,中信
2964885,中信
2927440,9月
2927440,9月
2767564,兴义
2767564,兴义
2213278,图3
2213278,图3
2082558,福特
2082558,福特
2127988,福特
2127988,福特
2254362,江南
2254362,江南
2540793,中信
2540793,中信
3004773,广州
3004773,广州
2827308,这是
2827308,这是
2707857,国电
2707857,国电
2514461,广州
2514461,广州
2209993,广州
2209993,广州
2592054,4.
2592054,4.
2588241,后的
2588241,后的
2995744,上海
2995744,上海
2743613,上海
2743613,上海
2368736,截至
2368736,截至
2969966,平治
2969966,平治
2340992,9月
2340992,9月
2753873,9月
2753873,9月
2511467,【百
2511467,【百
2643500,重组
2643500,重组
2419449,3月
2419449,3月
2821052,3月
2821052,3月
2082993,3月
2082993,3月
2263273,7月
2263273,7月
2567003,神雾
2567003,神雾
2149088,??
2149088,??
2607183,) 
2607183,) 
2388483,5月
2388483,5月
2622833,顾家
2622833,顾家
3053951,宝武
3053951,宝武
3055378,该工
3055378,该工
2700979,该乡
2700979,该乡
2490364,该乡
2490364,该乡
2535374,谷歌
2535374,谷歌
2426647,曾经
2426647,曾经
2469581,曾经
2469581,曾经
2768965,“而
2768965,“而
2211917,[大
2211917,[大
3046371,据美
3046371,据美
2454285,中信
2454285,中信
3020892,中信
3020892,中信
2090670,也就
2090670,也就
2351354,也就
2351354,也就
2296026,巴菲
2296026,巴菲
2958355,从公
2958355,从公
2432321,从公
2432321,从公
2281865,并购
2281865,并购
2550640,事件
2550640,事件
2301265,事件
2301265,事件
2775047,作者
2775047,作者
2158067,作者
2158067,作者
2159352,本次
2159352,本次
2487914,本次
2487914,本次
2799346,1月
2799346,1月
2666798,阿里
2666798,阿里
2223275,智来
2223275,智来
2905554,经统
2905554,经统
2607214,经统
2607214,经统
2416906,20
2416906,20
2406429,20
2406429,20
2784434,资料
2784434,资料
2353479,资料
2353479,资料
2069298,20
2069298,20
2593122,近日
2593122,近日
2890813,待相
2890813,待相
2492832,另外
2492832,另外
2452287,作为
2452287,作为
2766987,打造
2766987,打造
2304486,打造
2304486,打造
2065983,打造
2065983,打造
2290135,打造
2290135,打造
2920616,打造
2920616,打造
2666708,根据
2666708,根据
2167897,另据
2167897,另据
2450531,浙富
2450531,浙富
2628425,60
2628425,60
2864791,根据
2864791,根据
2243963,截至
2243963,截至
2871178,季报
2871178,季报
2561588,$暴
2561588,$暴
2397505,近段
2397505,近段
2982978,近段
2982978,近段
2814386,(以
2814386,(以
2711268,华友
2711268,华友
2919977,2.
2919977,2.
2129344,中国
2129344,中国
2293808,中国
2293808,中国
2544295,山东
2544295,山东
2327228,事件
2327228,事件
2365773,事件
2365773,事件
2584607,事件
2584607,事件
2677696,一、
2677696,一、
2556174,导语
2556174,导语
3033263,融资
3033263,融资
2113716,公司
2113716,公司
2187907,万科
2187907,万科
2607539,6月
2607539,6月
2906766,中国
2906766,中国
2654976,中国
2654976,中国
2382693,【贾
2382693,【贾
2598715,凯迪
2598715,凯迪
2872744,对于
2872744,对于
2856152,近日
2856152,近日
2078359,近日
2078359,近日
2624758,2.
2624758,2.
2536199,(以
2536199,(以
2728441,3.
2728441,3.
2241899,同时
2241899,同时
2400346,同时
2400346,同时
2432884,昨日
2432884,昨日
2801109,锦州
2801109,锦州
2164212,盛世
2164212,盛世
3060889,同时
3060889,同时
2463968,同时
2463968,同时
2437104,各省
2437104,各省
2282790,【北
2282790,【北
2959796,【北
2959796,【北
2155643,6月
2155643,6月
2821383,6月
2821383,6月
2063524,中信
2063524,中信
2607796,3宗
2607796,3宗
2221706,详见
2221706,详见
2390161,在刘
2390161,在刘
2216259,为进
2216259,为进
2188654,百视
2188654,百视
2780248,百视
2780248,百视
3015551,微软
3015551,微软
2332459,公司
2332459,公司
2275160,公司
2275160,公司
2906657,公司
2906657,公司
2945424,公司
2945424,公司
2128050,中国
2128050,中国
2325143,国泰
2325143,国泰
2884386,大事
2884386,大事
2183462,据披
2183462,据披
2408056,为协
2408056,为协
2873703,为协
2873703,为协
2800664,为协
2800664,为协
2768328,为协
2768328,为协
2524465,ST
2524465,ST
2576103,ST
2576103,ST
2232132,重组
2232132,重组
2691309,紧接
2691309,紧接
2679138,紧接
2679138,紧接
3018562,7月
3018562,7月
2581550,分析
2581550,分析
3022350,分析
3022350,分析
2441651,天业
2441651,天业
2992690,表示
2992690,表示
2093714,公告
2093714,公告
2515526,公告
2515526,公告
2992054,公告
2992054,公告
3031589,公告
3031589,公告
2387099,二、
2387099,二、
2810825,对于
2810825,对于
2865005,对于
2865005,对于
2501154,对于
2501154,对于
2395786,对于
2395786,对于
2549822,20
2549822,20
2447632,广东
2447632,广东
2963701,近年
2963701,近年
2917592,近年
2917592,近年
2240869,近年
2240869,近年
2540505,中国
2540505,中国
2188260,（本
2188260,（本
2099833,隆基
2099833,隆基
2096616,隆基
2096616,隆基
2897747,◆【
2897747,◆【
2689764,中信
2689764,中信
2100914,中信
2100914,中信
2201612,本次
2201612,本次
2169741,顾家
2169741,顾家
2200522,西宁
2200522,西宁
3019705,与洲
3019705,与洲
2766719,鉴于
2766719,鉴于
2246895,本周
2246895,本周
2435793,本周
2435793,本周
2072451,兴业
2072451,兴业
2155965,兴业
2155965,兴业
2626855,涉及
2626855,涉及
2141069,Ts
2141069,Ts
2795050,1、
2795050,1、
2076386,1、
2076386,1、
2913114,1、
2913114,1、
2994469,速递
2994469,速递
2699849,20
2699849,20
2735447,(以
2735447,(以
2073519,山东
2073519,山东
2523233,支付
2523233,支付
2733472,支付
2733472,支付
2968259,支付
2968259,支付
2883727,支付
2883727,支付
2655670,蚂蚁
2655670,蚂蚁
2640775,（2
2640775,（2
2699828,(6
2699828,(6
2441600,(6
2441600,(6
2398830,[股
2398830,[股
2259191,据悉
2259191,据悉
2898296,据悉
2898296,据悉
2527759,证券
2527759,证券
2469213,20
2469213,20
2069125,20
2069125,20
2217188,20
2217188,20
2528915,20
2528915,20
2458185,20
2458185,20
2115656,西南
2115656,西南
2300611,中国
2300611,中国
2857855,市场
2857855,市场
2254091,我爱
2254091,我爱
2714853,我爱
2714853,我爱
2642520,清科
2642520,清科
2810685,清科
2810685,清科
2433247,清科
2433247,清科
2445668,清科
2445668,清科
2476170,昨日
2476170,昨日
2292672,公司
2292672,公司
2337727,比如
2337727,比如
2422533,比如
2422533,比如
2908607,12
2908607,12
3051155,上交
3051155,上交
2838898,而盐
2838898,而盐
2815012,综上
2815012,综上
2416956,中船
2416956,中船
2680724,中船
2680724,中船
2443500,”9
2443500,”9
2106725,上海
2106725,上海
2591743,上海
2591743,上海
2894080,恺英
2894080,恺英
2765987,恺英
2765987,恺英
2642531,恺英
2642531,恺英
2172094,1、
2172094,1、
2700416,软银
2700416,软银
2271640,中信
2271640,中信
3034487,中信
3034487,中信
2720860,中信
2720860,中信
2657264,中信
2657264,中信
2274879,不过
2274879,不过
2436525,不过
2436525,不过
2212414,公司
2212414,公司
2235513,公司
2235513,公司
2785503,公司
2785503,公司
2882212,公司
2882212,公司
3043972,近日
3043972,近日
2084199,近日
2084199,近日
2211564,近日
2211564,近日
2254301,近日
2254301,近日
2349390,近日
2349390,近日
2308292,统计
2308292,统计
2668141,去年
2668141,去年
2329413,近日
2329413,近日
2141160,公告
2141160,公告
2910408,易居
2910408,易居
2513576,易居
2513576,易居
2676012,一汽
2676012,一汽
2389716,作为
2389716,作为
2285852,在扩
2285852,在扩
2327396,在扩
2327396,在扩
2092821,公司
2092821,公司
2197873,公司
2197873,公司
2939658,据了
2939658,据了
2872562,中国
2872562,中国
2943531,20
2943531,20
2639021,因消
2639021,因消
2118098,《武
2118098,《武
2462492,南都
2462492,南都
2721453,截至
2721453,截至
3011814,截至
3011814,截至
2969845,截至
2969845,截至
2902436,截至
2902436,截至
2667377,此前
2667377,此前
2888219,而与
2888219,而与
2479817,在T
2479817,在T
2372184,在T
2372184,在T
2327084,在T
2327084,在T
2952335,作为
2952335,作为
3053543,（原
3053543,（原
2796417,（原
2796417,（原
2504833,例如
2504833,例如
2411677,经中
2411677,经中
2741209,中国
2741209,中国
2959109,中天
2959109,中天
2451828,自2
2451828,自2
2302763,自2
2302763,自2
2123612,顾家
2123612,顾家
2451915,依据
2451915,依据
2753276,依据
2753276,依据
3042184,1月
3042184,1月
3001939,1月
3001939,1月
2231553,此前
2231553,此前
2724149,此前
2724149,此前
2116042,此前
2116042,此前
2882277,此前
2882277,此前
2621396,广西
2621396,广西
2800548,千龙
2800548,千龙
2509265,1.
2509265,1.
3059770,泗水
3059770,泗水
2481935,一、
2481935,一、
2279680,华英
2279680,华英
2971863,华英
2971863,华英
2498837,12
2498837,12
2095322,公告
2095322,公告
2658779,中信
2658779,中信
2276100,中信
2276100,中信
2408836,中信
2408836,中信
2651132,甘肃
2651132,甘肃
2793151,甘肃
2793151,甘肃
2587567,甘肃
2587567,甘肃
2109182,甘肃
2109182,甘肃
2116104,隆基
2116104,隆基
2062865,公司
2062865,公司
3051238,7、
3051238,7、
2252354,公告
2252354,公告
2318474,公告
2318474,公告
2134735,第八
2134735,第八
2666870,重大
2666870,重大
3047039,德豪
3047039,德豪
2594029,道桥
2594029,道桥
2548289,总部
2548289,总部
2682685,自2
2682685,自2
2130486,3月
2130486,3月
2767849,20
2767849,20
2249355,中国
2249355,中国
2177489,中国
2177489,中国
3047112,进一
3047112,进一
2843338,继续
2843338,继续
2181507,张伟
2181507,张伟
2721083,张伟
2721083,张伟
2815819,张伟
2815819,张伟
2855098,张伟
2855098,张伟
2158720,张伟
2158720,张伟
2813602,??
2813602,??
2129802,因涉
2129802,因涉
3050141,因涉
3050141,因涉
2499477,11
2499477,11
2826680,阿里
2826680,阿里
2480129,以浦
2480129,以浦
2682837,您好
2682837,您好
2460272,您好
2460272,您好
2715739,您好
2715739,您好
2893138,您好
2893138,您好
2771692,中国
2771692,中国
2139944,中国
2139944,中国
2394099,跨境
2394099,跨境
2675824,年末
2675824,年末
2335557,年末
2335557,年末
2895190,年末
2895190,年末
2967559,面对
2967559,面对
3048919,4 
3048919,4 
2243163,4 
2243163,4 
2390015,起步
2390015,起步
2244915,起步
2244915,起步
2238193,小泰
2238193,小泰
2622580,小泰
2622580,小泰
2955724,周鸿
2955724,周鸿
2502329,据该
2502329,据该
2911714,阿里
2911714,阿里
2699400,国泰
2699400,国泰
2073248,国泰
2073248,国泰
2452896,国泰
2452896,国泰
2985916,同时
2985916,同时
2317437,同时
2317437,同时
2146007,天圣
2146007,天圣
2126084,4、
2126084,4、
2664083,截至
2664083,截至
2459793,截至
2459793,截至
2377084,截至
2377084,截至
2095637,截至
2095637,截至
2326300,意淫
2326300,意淫
2833379,早在
2833379,早在
2759556,早在
2759556,早在
2351865,2、
2351865,2、
2207174,2、
2207174,2、
2308077,2、
2308077,2、
2553277,利民
2553277,利民
2989913,昨日
2989913,昨日
2843684,重组
2843684,重组
2198483,资料
2198483,资料
2899121,资料
2899121,资料
2581345,根据
2581345,根据
2880671,据界
2880671,据界
2912260,据界
2912260,据界
2475941,据界
2475941,据界
2961911,据界
2961911,据界
2073829,据界
2073829,据界
2176231,上证
2176231,上证
2806519,上证
2806519,上证
2635333,恒大
2635333,恒大
2260385,伊利
2260385,伊利
2159803,（二
2159803,（二
2686937,（二
2686937,（二
2210963,本独
2210963,本独
2354857,（3
2354857,（3
2978659,申能
2978659,申能
2745803,申能
2745803,申能
2790933,纽扣
2790933,纽扣
2582051,《财
2582051,《财
2983290,12
2983290,12
2431932,12
2431932,12
2560296,12
2560296,12
2512889,东兴
2512889,东兴
2167441,东兴
2167441,东兴
2835936,该项
2835936,该项
2135249,该项
2135249,该项
2460402,该项
2460402,该项
2180392,该项
2180392,该项
2254777,为化
2254777,为化
2417540,本独
2417540,本独
2126844,来电
2126844,来电
3045062,南北
3045062,南北
3021092,南北
3021092,南北
2086806,截至
2086806,截至
2375873,TC
2375873,TC
2178061,TC
2178061,TC
2854329,20
2854329,20
2479518,20
2479518,20
2950500,阮某
2950500,阮某
2496444,张家
2496444,张家
2070070,证券
2070070,证券
2206669,波音
2206669,波音
2800200,6月
2800200,6月
2361922,打造
2361922,打造
2660009,打造
2660009,打造
2877745,打造
2877745,打造
2703890,打造
2703890,打造
2104277,打造
2104277,打造
2905776,这也
2905776,这也
2469599,20
2469599,20
2786561,其子
2786561,其子
2697769,其子
2697769,其子
2779690,锦江
2779690,锦江
2273399,继2
2273399,继2
2259248,中信
2259248,中信
2087360,中信
2087360,中信
2449275,20
2449275,20
2070172,20
2070172,20
2487285,20
2487285,20
2187901,20
2187901,20
2111618,百时
2111618,百时
2569483,百时
2569483,百时
2947369,今年
2947369,今年
2978872,博瑞
2978872,博瑞
3007210,12
3007210,12
3037172,12
3037172,12
2463084,《海
2463084,《海
3046640,37
3046640,37
2610491,公告
2610491,公告
2458852,三、
2458852,三、
2562549,TC
2562549,TC
2340696,另据
2340696,另据
2356899,另据
2356899,另据
2313014,另据
2313014,另据
2876693,华通
2876693,华通
2600826,西宁
2600826,西宁
2582871,个股
2582871,个股
2959520,中航
2959520,中航
2398463,对于
